,linie,richtung,betriebsdatum,fahrzeug,kurs,seq_von,halt_diva_von,halt_punkt_diva_von,halt_kurz_von1,datum_von,soll_an_von,ist_an_von,soll_ab_von,ist_ab_von,seq_nach,halt_diva_nach,halt_punkt_diva_nach,halt_kurz_nach1,datum_nach,soll_an_nach,ist_an_nach1,soll_ab_nach,ist_ab_nach,fahrt_id,fahrweg_id,fw_no,fw_typ,fw_kurz,fw_lang,umlauf_von,halt_id_von,halt_id_nach,halt_punkt_id_von,halt_punkt_id_nach,arrivelate
7890,35,2,22.09.15,10332,2,5,1698,21,NEES,22.09.15,28926,28964,28950,28976,6,821,21,FARB,22.09.15,29022,29061,29052,29077,353171,4286,2,1,2,DUNK - SOLP,104448,2541,1310,5891,2862,39
7891,72,2,22.09.15,10163,10,20,2104,11,ROSE,22.09.15,80016,80072,80028,80085,21,564,13,BUCH,22.09.15,80160,80400,80178,80415,354781,11519,2,1,2,MORG - MIBU,104894,2749,1309,6543,2850,240
7892,6,2,22.09.15,3047,3,8,619,5,CENT,22.09.15,33942,33907,33984,33926,9,1100,1,HEGG,22.09.15,34068,34030,34086,34041,350488,4559,2,1,2,ENGE - ZOO,103354,1938,2302,9133,5264,-38
7893,9,2,22.09.15,2111,3,6,3042,1,BWIE,22.09.15,53082,53144,53130,53167,7,6238,1,WERE,22.09.15,53160,53210,53178,53225,350913,5113,2,1,2,HEUR - HIRZ,104310,1557,1534,3503,3413,50
7894,31,1,22.09.15,10067,9,4,1690,10,MULL,22.09.15,44544,44597,44562,44607,5,1640,10,MICA,22.09.15,44616,44663,44634,44676,49762,11819,1,1,1,SZEN - HEGI,91892,2520,2383,5779,5457,47
7895,31,1,22.09.15,10067,9,26,2388,0,SIGN,22.09.15,41508,41583,41526,41616,27,1144,10,HEGI,22.09.15,41568,41672,41580,41698,49760,11819,1,1,1,SZEN - HEGI,91892,2275,2113,5184,4849,104
7896,11,1,22.09.15,3060,3,13,564,0,BUCH,22.09.15,56976,56974,57024,56999,14,1522,0,LAUI,22.09.15,57078,57062,57102,57076,351295,11240,1,1,1,ZAUZ - REHA,104599,1309,2085,2856,4751,-16
7897,31,2,22.09.15,10064,10,9,1608,1,LOEW,22.09.15,84078,84068,84102,84078,10,1366,11,SIHP,22.09.15,84162,84134,84186,84159,49808,11777,2,1,2,HEGI - SZEN,91524,2256,2262,5130,5155,-28
7898,17,2,22.09.15,3028,1,7,2014,1,QUEL,22.09.15,43932,43910,43950,43923,8,648,1,DAMM,22.09.15,43992,43963,44010,43978,351886,4374,2,1,2,GESS - WERD,104531,2298,2290,5254,5227,-29
7899,46,1,26.09.15,10150,3,10,1379,10,KEMP,26.09.15,72696,72811,72708,72822,11,2035,10,REBE,26.09.15,72732,72863,72750,72863,383081,4714,1,1,1,RUET - BQUA,104608,2629,2778,5998,6611,131
7900,75,1,26.09.15,10526,4,1,1275,23,SEPL,26.09.15,73170,73243,73170,73243,2,2346,21,SEEB,26.09.15,73224,73284,73254,73303,121648,13282,51,1,51,SEPL - BOEN neue Fz.,90544,1934,1596,4359,9366,60
7901,11,2,24.09.15,3061,11,27,3034,1,BOER,25.09.15,3660,3657,3690,3674,28,2572,0,SOER,25.09.15,3750,3754,3750,3757,352261,11244,14,1,14,REHA - SOER f??r Einfahrt,104354,1829,1311,4100,2872,4
7902,80,1,25.09.15,10518,2,12,3015,1,ZWIE,25.09.15,27126,27123,27156,27134,13,2831,1,WART,25.09.15,27192,27188,27216,27190,437333,4824,1,1,1,BOEN - TRIS,106207,2731,2671,6501,6100,-4
7903,80,1,25.09.15,10411,1,7,2289,20,SWEG,25.09.15,21126,21147,21150,21156,8,1539,20,LERC,25.09.15,21180,21206,21204,21214,437306,4824,1,1,1,BOEN - TRIS,106177,2608,2603,5940,5925,26
7904,80,2,25.09.15,10414,3,8,2034,22,RAUT,25.09.15,49536,49571,49566,49578,9,1570,22,LIND,25.09.15,49650,49694,49692,49712,437366,4825,2,1,2,TRIS - BOEN,106386,2543,2535,5899,5869,44
7905,314,1,25.09.15,11412,1,10,3590,50,SONU,25.09.15,29688,29767,29700,29777,11,3589,50,OBUR,25.09.15,29748,29815,29760,29815,435921,122,1,1,1,BDIE - BirmBhf,106634,2483,2412,5694,5525,67
7906,13,2,25.09.15,3012,9,9,2689,1,TUNN,25.09.15,71508,71517,71532,71530,10,2582,1,STOC,25.09.15,71580,71589,71610,71610,78833,5233,2,1,2,ALBG - FRAN,90809,2508,2414,5752,5534,9
7907,13,2,25.09.15,3015,3,12,2054,1,RAUG,25.09.15,57378,57402,57420,57439,13,416,1,BSTR,25.09.15,57486,57499,57522,57530,79495,5233,2,1,2,ALBG - FRAN,93020,2035,1895,4602,4260,13
7908,33,2,25.09.15,10172,8,10,6759,11,SBAU,25.09.15,25578,25606,25590,25616,11,799,11,EWYS,25.09.15,25632,25658,25650,25679,368778,11890,2,1,2,TRIE - BTIE,104526,2893,1574,7001,3580,26
7909,33,2,25.09.15,10175,7,26,3470,11,HSTG,25.09.15,47826,47857,47838,47865,27,1430,11,KLUS,25.09.15,47898,47910,47916,47927,368764,11890,2,1,2,TRIE - BTIE,104642,2637,1905,6018,4279,12
7910,33,1,25.09.15,10177,9,13,1194,10,HINT,25.09.15,39804,39922,39816,39932,14,2451,10,SPYR,25.09.15,39852,39968,39864,39977,368812,11671,1,1,1,BTIE - TRIE,104268,2606,2600,5933,5919,116
7911,10,1,25.09.15,3079,9,19,1507,0,LANM,25.09.15,65232,65427,65256,65442,20,1550,0,LETZ,25.09.15,65292,65485,65316,65499,78025,3747,1,1,1,FRAF - GESS,94158,2315,2274,5295,5183,193
7912,7,1,25.09.15,2112,6,4,998,0,GLAT,25.09.15,53970,53963,53994,53975,5,2107,0,ROSW,25.09.15,54036,54021,54060,54038,77778,26,1,1,1,BSTE - WOLL,93066,2052,2510,4657,5760,-15
7913,15,2,25.09.15,2056,4,8,1157,1,HELM,25.09.15,64848,64866,64878,64882,9,2030,1,RATH,25.09.15,64932,64928,64968,64950,366882,4625,2,1,2,KLUS - BUCH,103229,2854,2774,6809,6604,-4
7914,15,2,25.09.15,2046,6,7,440,3,BELL,25.09.15,22932,22949,22992,22962,8,1157,1,HELM,25.09.15,23034,23031,23058,23036,366930,4625,2,1,2,KLUS - BUCH,104376,1565,2854,3541,6809,-3
7915,15,2,25.09.15,2056,4,11,619,7,CENT,25.09.15,61488,61586,61548,61631,12,1100,3,HEGG,25.09.15,61608,61743,61626,61762,366880,4625,2,1,2,KLUS - BUCH,103229,1938,2302,4380,5263,135
7916,15,1,25.09.15,2046,6,8,1100,2,HEGG,25.09.15,67440,67423,67464,67437,9,619,6,CENT,25.09.15,67542,67517,67590,67590,366955,4624,1,1,1,BUCH - KLUS,104376,2302,1938,5265,4385,-25
7917,15,2,25.09.15,2046,6,4,788,1,ENGV,25.09.15,25752,25779,25770,25793,5,1453,1,KREU,25.09.15,25836,25865,25866,25885,366932,4625,2,1,2,KLUS - BUCH,104376,2779,2084,6613,9279,29
7918,6,1,25.09.15,3048,1,1,3005,0,ZOO,25.09.15,63960,64000,63960,64000,2,2618,0,SUSE,25.09.15,64050,64085,64074,64099,366300,4558,1,1,1,ZOO - ENGE,103820,2699,2567,6409,6270,35
7919,4,1,25.09.15,2079,6,24,917,0,FROE,25.09.15,77142,77203,77172,77215,25,2907,0,WILD,25.09.15,77202,77259,77226,77269,364929,10076,1,1,1,BALN - BTIE,103166,2680,2651,6373,6056,57
7920,14,1,25.09.15,3020,1,26,2160,0,SCHA,25.09.15,48846,49025,48876,49043,27,2680,1,TRIE,25.09.15,48936,49111,48936,49213,79044,5275,1,1,1,SEEB - TRIE,92695,1010,1270,2185,2745,175
7921,17,1,24.09.15,3034,1,1,2872,0,WERD,24.09.15,68490,68515,68490,68516,2,592,0,BAEN,24.09.15,68544,68550,68574,68561,351899,4373,1,1,1,WERD - GESS,104531,2772,2538,6600,5882,6
7922,17,1,24.09.15,3034,1,2,592,0,BAEN,24.09.15,41544,41540,41574,41550,3,1041,0,GRUN,24.09.15,41610,41603,41640,41614,351885,4373,1,1,1,WERD - GESS,104531,2538,2544,5882,5903,-7
7923,17,1,24.09.15,3034,1,5,1120,0,HARH,24.09.15,65040,65048,65058,65056,6,2447,0,SPOH,24.09.15,65112,65113,65136,65123,351897,4373,1,1,1,WERD - GESS,104531,2792,2572,6655,6284,1
7924,17,1,24.09.15,3034,1,19,1861,2,PARA,24.09.15,60906,60927,60954,60944,20,2582,0,STOC,24.09.15,61014,61033,61056,61045,351895,6733,3,1,3,WERD - ALBG,104531,1528,2414,3384,5532,19
7925,17,2,24.09.15,3016,3,12,467,1,BERO,24.09.15,21762,21773,21786,21780,13,2447,1,SPOH,24.09.15,21834,21838,21864,21853,351955,4374,2,1,2,GESS - WERD,104535,2645,2572,6042,6283,4
7926,17,2,24.09.15,2031,2,9,799,1,EWYS,24.09.15,40920,40885,40944,40932,10,927,1,FOER,24.09.15,41028,41060,41052,41070,351926,4374,2,1,2,GESS - WERD,103832,1574,2705,3567,6425,32
7927,303,1,24.09.15,11412,4,26,935,10,GASO,24.09.15,63558,63693,63576,63718,27,1690,10,MULL,24.09.15,63624,63771,63642,63781,435657,11929,5,1,5,BKIS - FARB,106317,2505,2520,5743,5779,147
7928,80,1,24.09.15,10415,6,23,2754,20,UNTM,24.09.15,29790,30020,29814,30039,24,3705,20,ALBD,24.09.15,29874,30101,29910,30126,436199,4824,1,1,1,BOEN - TRIS,106353,2687,2564,6385,6261,227
7929,184,2,24.09.15,10283,1,7,2889,21,WIDM,24.09.15,31716,31930,31734,31946,8,2950,50,WOLL,24.09.15,31770,31993,31770,32211,60000,9821,2,1,2,BADL - WOLL,93359,2146,2145,4927,4925,223
7930,184,2,24.09.15,10283,1,6,649,51,DANG,24.09.15,58614,58721,58632,58755,7,2889,21,WIDM,24.09.15,58668,58801,58686,58810,60030,9821,2,1,2,BADL - WOLL,93359,2139,2146,4908,4927,133
7931,33,1,24.09.15,10168,1,1,3041,10,BTIE,24.09.15,51570,51536,51570,51537,2,2907,1,WILD,24.09.15,51618,51600,51630,51618,352919,11671,1,1,1,BTIE - TRIE,104928,2788,2651,6639,6055,-18
7932,33,2,24.09.15,10171,2,17,2164,11,SCHZ,24.09.15,34200,34445,34212,34455,18,2367,0,RIGI,24.09.15,34260,34515,34278,34539,352942,11890,2,1,2,TRIE - BTIE,103255,2861,2260,6825,5147,255
7933,33,2,24.09.15,10181,13,2,1320,11,IDEY,24.09.15,65280,65269,65292,65281,3,3155,11,ALTW,24.09.15,65346,65348,65358,65362,354040,11890,2,1,2,TRIE - BTIE,104825,2851,2840,6802,6770,2
7934,33,2,24.09.15,10542,2,29,1144,13,HEGI,24.09.15,45774,45911,45792,45968,30,3645,11,BOGA,24.09.15,45846,46025,45858,46034,352946,11890,2,1,2,TRIE - BTIE,103255,2113,2638,4843,6020,179
7935,80,2,24.09.15,10405,10,24,1000,22,GLAU,24.09.15,48528,48504,48558,48513,25,3451,21,MOTT,24.09.15,48612,48584,48636,48595,435518,4825,2,1,2,TRIS - BOEN,106666,2454,2586,5624,6327,-28
7936,311,2,24.09.15,11415,1,3,2440,51,SPIT,24.09.15,37038,37059,37056,37129,4,1725,51,NEUT,24.09.15,37092,37169,37098,37192,435752,118,2,1,2,BWEI - BDIE,106260,2341,2373,5359,5429,77
7937,80,2,24.09.15,10553,9,4,1007,21,GOLD,24.09.15,26496,26536,26520,26551,5,47,21,ALBR,24.09.15,26568,26614,26598,26630,436252,4825,2,1,2,TRIS - BOEN,106579,2718,2810,6471,6699,46
7938,8,1,24.09.15,2037,8,5,2556,2,STAU,24.09.15,43566,43565,43608,43605,6,2551,0,BSEL,24.09.15,43668,43695,43710,43721,407735,4595,1,1,1,HARP - KLUS,105351,1502,2524,3316,5789,27
7939,786,1,24.09.15,11021,17,12,947,50,FAEL,24.09.15,63888,63994,63918,64003,13,1324,50,FAEI,24.09.15,63984,64069,63984,64482,68179,6499,7,1,7,KLUS - FAEI ohne PFAF,94106,2459,2470,5641,5662,85
7940,916,2,24.09.15,11645,11,11,1013,51,GOHA,24.09.15,29922,29909,29940,29918,12,476,51,BEUG,24.09.15,29982,29968,30000,29981,182048,16339,24,1,24,KALL - OPER wenden OPER,97393,2747,2659,6538,6074,-14
7941,4,2,24.09.15,2079,10,6,1456,1,KRES,24.09.15,28380,28386,28404,28401,7,1845,1,OPER,24.09.15,28452,28471,28488,28488,350791,10077,2,1,2,BTIE - BALN,104555,2612,2104,5951,4814,19
7942,4,2,24.09.15,3082,11,7,1845,1,OPER,24.09.15,60330,60371,60372,60400,8,440,3,BELL,24.09.15,60450,60482,60510,60516,350815,10077,2,1,2,BTIE - BALN,104678,2104,1565,4814,3541,32
7943,31,2,22.09.15,10064,10,12,1644,11,MILA,22.09.15,33294,33281,33330,33307,13,1234,11,BANL,22.09.15,33402,33382,33420,33407,49788,11777,2,1,2,HEGI - SZEN,91524,2650,2527,6051,5799,-20
7944,11,2,22.09.15,3086,4,17,413,1,BQUA,22.09.15,61332,61319,61392,61369,18,2474,1,STAM,22.09.15,61464,61459,61512,61471,351321,11235,2,1,2,REHA - ZAUZ,104055,1542,2088,3454,4761,-5
7945,11,2,22.09.15,3086,4,27,3034,1,BOER,22.09.15,62262,62177,62304,62239,28,2572,3,SOER,22.09.15,62388,62313,62424,62344,351321,11235,2,1,2,REHA - ZAUZ,104055,1829,1311,4100,9158,-75
7946,17,1,22.09.15,3028,1,2,592,0,BAEN,22.09.15,48744,48728,48774,48747,3,1041,0,GRUN,22.09.15,48810,48802,48840,48815,351889,4373,1,1,1,WERD - GESS,104531,2538,2544,5882,5903,-8
7947,302,2,22.09.15,11413,3,10,6347,50,SCHB,22.09.15,28866,28888,28920,28910,11,838,50,FSTR,22.09.15,28992,28978,29010,28978,436393,51,2,1,2,BWEI - BDIE,106332,1540,2476,3444,5675,-14
7948,302,1,22.09.15,11413,3,20,6347,51,SCHB,22.09.15,64584,64760,64620,64786,21,2236,51,SCHL,22.09.15,64662,64846,64680,64872,436406,50,1,1,1,BDIE - BWEI,106332,1540,2043,3445,4627,184
7949,302,1,22.09.15,11413,3,2,6894,51,DHEI,22.09.15,30924,30926,30936,30926,3,1556,51,LIMB,22.09.15,31014,31010,31032,31022,436394,50,1,1,1,BDIE - BWEI,106332,3044,2378,8694,5445,-4
7950,308,1,22.09.15,11427,1,16,2631,51,TAWI,22.09.15,69120,69107,69132,69107,17,838,51,FSTR,22.09.15,69162,69136,69174,69149,436448,12595,1,1,1,BALN - OBUR,106212,2362,2476,5403,5673,-26
7951,309,2,22.09.15,11423,3,4,1540,51,LERZ,22.09.15,72708,72928,72726,72928,5,1091,51,HAGA,22.09.15,72756,72972,72774,72972,436880,111,2,1,2,BDIE - DSIL,106467,2361,2338,5402,5353,216
7952,161,2,22.09.15,10558,1,8,2859,51,WEIK,22.09.15,71148,71128,71166,71128,9,2461,51,STAD,22.09.15,71250,71204,71268,71232,59338,12315,2,1,2,KILB - BURK,91436,2737,2625,6513,5988,-46
7953,80,2,22.09.15,10533,2,3,1007,21,GOLD,22.09.15,19128,19166,19152,19166,4,47,21,ALBR,22.09.15,19194,19226,19218,19238,436090,4827,4,1,4,TRIE - BOEN,106562,2718,2810,6471,6699,32
7954,34,2,22.09.15,10154,2,1,1389,10,KIEN,22.09.15,63780,63836,63780,63836,2,3011,11,ZWEI,22.09.15,63846,63868,63864,63871,50691,4706,2,1,2,KIEN - KLUS,92298,1503,2721,6205,6479,22
7955,17,1,22.09.15,3012,3,5,1120,0,HARH,22.09.15,26466,26470,26484,26473,6,2447,0,SPOH,22.09.15,26532,26534,26562,26546,351958,6733,3,1,3,WERD - ALBG,104535,2792,2572,6655,6284,2
7956,17,1,22.09.15,2084,4,1,2872,0,WERD,22.09.15,69840,69870,69840,69871,2,592,0,BAEN,22.09.15,69894,69912,69924,69925,352016,4373,1,1,1,WERD - GESS,103894,2772,2538,6600,5882,18
7957,304,2,22.09.15,10267,3,25,6894,50,DHEI,22.09.15,41928,42031,41940,42031,26,657,51,BDIE,22.09.15,42036,42573,42036,42573,436481,8972,2,1,2,BALN - BDIE,106659,3044,1312,8690,2880,537
7958,751,1,22.09.15,10276,2,8,4,50,ZOOF,22.09.15,25710,25710,25722,25720,9,711,50,DREW,22.09.15,25758,25751,25770,25759,67716,12358,1,1,1,BSTE - KFLU,93450,2735,2624,6508,5985,-7
7959,3,1,22.09.15,3024,7,20,1278,0,HOEL,22.09.15,80706,80743,80724,80754,21,1430,0,KLUS,22.09.15,80796,80852,80796,81090,44216,4448,1,1,1,ALBR - KLUS,91357,1406,1905,6114,4275,56
7960,14,2,22.09.15,2019,12,24,3447,1,BOEO,22.09.15,45498,45524,45528,45546,25,845,1,FELS,22.09.15,45576,45606,45600,45622,47768,5276,2,1,2,TRIE - SEEB,93625,1919,1873,9445,4196,30
7961,31,1,22.09.15,10061,1,8,3022,10,BALT,22.09.15,72330,72382,72366,72404,9,1592,10,LUGG,22.09.15,72396,72441,72414,72454,48522,11819,1,1,1,SZEN - HEGI,92319,2540,2730,5888,6499,45
7962,3,2,22.09.15,2065,5,10,1366,1,SIHP,22.09.15,27636,27714,27666,27730,11,2556,1,STAU,22.09.15,27744,27829,27834,27858,44913,4449,2,1,2,KLUS - ALBR,91072,2262,1502,5152,3311,85
7963,5,1,22.09.15,2095,2,13,2771,0,SIHN,22.09.15,48666,48644,48696,48660,14,2550,0,SAAL,22.09.15,48750,48731,48774,48744,350097,4519,3,1,3,KFLU - LAUB,103955,2183,1854,4993,4162,-19
7964,753,2,22.09.15,11017,12,2,947,51,FAEL,22.09.15,59184,59236,59202,59245,3,750,51,EGGL,22.09.15,59274,59313,59292,59318,68117,6496,6,1,6,FAEI - KLUS,92871,2459,2452,5639,5621,39
7965,303,1,21.09.15,11442,3,25,2798,10,WAGO,21.09.15,62886,62940,62904,62949,26,935,10,GASO,21.09.15,62958,63037,62976,63050,435696,11929,5,1,5,BKIS - FARB,106367,2019,2505,4561,5743,79
7966,305,2,21.09.15,11422,2,6,2085,51,RIEW,21.09.15,50280,50279,50298,50279,7,425,51,DBAL,21.09.15,50364,50346,50382,50346,435816,86,2,1,2,KIND - BDIE,106474,2061,2063,4686,4694,-18
7967,75,2,21.09.15,10525,3,3,3789,21,BOLL,21.09.15,25776,25827,25794,25833,4,3804,21,NBRU,21.09.15,25830,25872,25848,25875,53398,13276,52,1,52,BOEN - SEPL neue Fz.,94286,2763,2609,6576,5943,42
7968,75,2,21.09.15,10525,3,12,128,20,AUSS,21.09.15,53508,53518,53520,53518,13,2346,22,SEEB,21.09.15,53598,53585,53628,53598,53418,13276,52,1,52,BOEN - SEPL neue Fz.,94286,1677,1596,3790,9356,-13
7969,75,1,21.09.15,10516,4,9,573,23,BUHN,21.09.15,46848,46891,46872,46905,10,6250,20,HIMM,21.09.15,46932,46981,46950,46996,53457,13282,51,1,51,SEPL - BOEN neue Fz.,94022,2682,2847,6379,6792,49
7970,311,1,21.09.15,11415,2,7,831,51,FEGG,21.09.15,48882,48932,48900,48943,8,2238,51,SCHS,21.09.15,48948,48993,48966,49004,436809,117,1,1,1,BDIE - BWEI,106244,1520,2044,3367,4631,45
7971,311,2,21.09.15,11404,1,13,2406,51,SOME,21.09.15,59382,59382,59406,59396,14,657,55,BDIE,21.09.15,59478,59483,59478,59630,436704,118,2,1,2,BWEI - BDIE,106260,2042,1312,4619,2886,5
7972,185,2,21.09.15,10281,2,7,6592,51,ADMO,21.09.15,72006,71986,72024,72003,8,2612,51,SUNN,21.09.15,72072,72021,72090,72021,60120,9823,2,1,2,BADL - WOLL via KSPI,91119,2142,2137,4914,4904,-51
7973,64,1,21.09.15,10250,1,2,6117,20,SRIE,21.09.15,63876,64275,63894,64285,3,3804,20,NBRU,21.09.15,63930,64325,63948,64337,51576,11664,1,1,1,MAIL - BOEN,91073,2743,2609,6529,5942,395
7974,3,1,21.09.15,3038,3,17,1472,0,KUNS,21.09.15,47622,47698,47682,47713,18,1251,0,HOTT,21.09.15,47736,47769,47766,47789,44852,4448,1,1,1,ALBR - KLUS,91668,1305,2870,6129,6849,33
7975,3,2,21.09.15,3002,4,8,412,1,BPLA,21.09.15,67494,67736,67542,67757,9,1608,1,LOEW,21.09.15,67584,67813,67614,67828,44897,4449,2,1,2,KLUS - ALBR,93346,1541,2256,3448,5130,229
7976,3,2,21.09.15,3038,3,15,3019,1,ZYPR,21.09.15,63258,63327,63288,63339,16,48,3,ALBP,21.09.15,63348,63393,63396,63413,44859,4449,2,1,2,KLUS - ALBR,91668,2250,1535,5114,9402,45
7977,304,2,21.09.15,11438,2,8,1516,51,LANZ,21.09.15,38916,38978,38934,38986,9,2984,51,OBEE,21.09.15,38994,39035,39012,39043,435966,8972,2,1,2,BALN - BDIE,106679,2324,2036,5322,4606,41
7978,80,2,21.09.15,10416,6,5,47,21,ALBR,21.09.15,30984,31006,31008,31014,6,3705,21,ALBD,21.09.15,31026,31045,31062,31056,436200,4825,2,1,2,TRIS - BOEN,106353,2810,2564,6699,6262,19
7979,80,1,21.09.15,10422,8,5,3451,20,MOTT,21.09.15,63678,63764,63696,63776,6,1000,20,GLAU,21.09.15,63762,63912,63810,63930,436247,4824,1,1,1,BOEN - TRIS,106518,2586,2454,6326,5627,150
7980,32,2,21.09.15,10067,15,21,1705,11,NEUA,21.09.15,81090,81222,81102,81237,22,1000,11,GLAU,21.09.15,81156,81316,81174,81329,352885,4327,2,1,2,STRV - HOLZ,104091,2429,2454,5565,5628,160
7981,46,1,21.09.15,10158,5,12,1528,10,LEHE,21.09.15,51324,51361,51354,51373,13,2104,12,ROSE,21.09.15,51408,51436,51444,51450,353510,4714,1,1,1,RUET - BQUA,103817,2563,2749,6257,6542,28
7982,46,1,21.09.15,10144,7,13,2104,12,ROSE,21.09.15,30078,30099,30114,30119,14,3043,11,BWIP,21.09.15,30156,30195,30174,30218,353574,4714,1,1,1,RUET - BQUA,104828,2749,2789,6542,6647,39
7983,72,1,21.09.15,10166,8,7,1122,12,HARP,21.09.15,55296,55324,55314,55340,8,48,10,ALBP,21.09.15,55428,55457,55458,55487,354724,11569,1,1,1,MIBU - MORG,104302,2526,1535,5793,9406,29
7984,63,2,20.09.15,10277,7,4,2145,21,SAAT,20.09.15,22404,22414,22422,22414,5,2069,21,RIEG,20.09.15,22440,22442,22458,22450,23434,2780,2,1,2,SCHW - BOER,93060,2465,2468,5654,9135,2
7985,62,2,20.09.15,10425,2,12,1000,11,GLAU,20.09.15,80034,80079,80064,80089,13,767,11,EINF,20.09.15,80124,80162,80148,80170,24017,15081,2,1,2,SCHW - UAFF,92126,2454,2457,5628,5636,38
7986,61,2,20.09.15,10534,1,10,1821,21,OBEW,20.09.15,29550,29551,29574,29559,11,1705,11,NEUA,20.09.15,29634,29637,29658,29646,23952,15096,2,1,2,SCHW - MUEH,91648,2442,2429,5595,5565,3
7987,33,1,24.09.15,10182,5,11,2104,10,ROSE,24.09.15,22446,22457,22458,22472,12,799,10,EWYS,24.09.15,22518,22525,22530,22535,353011,11792,5,1,5,KFLU - TRIE,103558,2749,1574,6541,3575,7
7988,4,2,24.09.15,3082,11,8,440,3,BELL,24.09.15,74946,75062,75006,75075,9,1157,1,HELM,24.09.15,75048,75135,75072,75149,350821,10077,2,1,2,BTIE - BALN,104678,1565,2854,3541,6809,87
7989,7,2,24.09.15,2118,5,1,2950,0,WOLL,24.09.15,84750,84749,84750,84749,2,586,1,BUTZ,24.09.15,84828,84828,84840,84837,74607,27,2,1,2,WOLL - BSTE,93999,2145,2488,4919,5707,0
7990,786,1,24.09.15,11015,12,6,1873,50,PMUE,24.09.15,46494,46503,46512,46512,7,833,50,FELH,24.09.15,46542,46556,46560,46565,68110,12445,9,1,9,KLUS - FAEI,92871,2462,2447,5647,5605,14
7991,33,2,24.09.15,10167,6,32,917,0,FROE,24.09.15,58614,58695,58626,58707,33,2907,0,WILD,24.09.15,58662,58764,58674,58772,353054,11890,2,1,2,TRIE - BTIE,104812,2680,2651,6373,6056,102
7992,4,2,24.09.15,3025,9,1,3041,1,BTIE,24.09.15,63960,64007,63960,64008,2,2907,1,WILD,24.09.15,64020,64065,64050,64090,350774,10077,2,1,2,BTIE - BALN,104323,2788,2651,6640,6055,45
7993,46,1,24.09.15,10145,1,6,2402,10,SING,24.09.15,40098,40149,40116,40160,7,2899,10,WIES,24.09.15,40146,40196,40170,40208,354061,4714,1,1,1,RUET - BQUA,103950,2831,2808,6753,6689,50
7994,72,1,24.09.15,10175,11,18,2659,10,THUJ,24.09.15,27984,28001,27996,28011,19,1354,10,JUGI,24.09.15,28032,28047,28044,28058,354792,11569,1,1,1,MIBU - MORG,103995,2665,2565,6085,6265,15
7995,2,2,23.09.15,3040,5,1,3041,0,BTIE,23.09.15,48990,48991,48990,48992,2,2907,1,WILD,23.09.15,49050,49058,49080,49075,349736,4400,2,1,2,BTIE - FARB,104381,2788,2651,6643,6055,8
7996,5,1,23.09.15,2095,2,1,1407,2,KFLU,23.09.15,21870,21893,21870,21893,2,1407,0,KFLU,23.09.15,21894,21903,21924,21920,350081,4519,3,1,3,KFLU - LAUB,103955,2845,2845,6783,6788,9
7997,5,1,23.09.15,2077,3,2,1407,0,KFLU,23.09.15,22374,22460,22404,22488,3,2788,0,VOLT,23.09.15,22482,22569,22500,22578,350123,4519,3,1,3,KFLU - LAUB,103698,2845,2766,6788,6582,87
7998,314,2,23.09.15,11412,4,9,1178,51,HWEG,23.09.15,69246,69181,69264,69220,10,502,52,BIRM,23.09.15,69336,69311,69348,69311,435998,123,2,1,2,BirnBhf - BDIE,106274,2332,2059,5340,7010,-25
7999,5,2,23.09.15,2086,7,4,2771,1,SIHN,23.09.15,54480,54500,54510,54520,5,2795,1,WAFF,23.09.15,54564,54610,54600,54625,350371,4520,4,1,4,LAUB - KFLU,104585,2183,2781,4992,6621,46
8000,8,2,23.09.15,2068,8,2,1278,1,HOEL,23.09.15,23580,23592,23598,23595,3,2124,1,ROEM,23.09.15,23640,23641,23676,23647,407724,4596,2,1,2,KLUS - HARP,105351,1406,1531,6115,6140,1
8001,747,1,23.09.15,11030,2,3,1584,50,LOOR,23.09.15,78888,78909,78906,78920,4,3444,50,GLOK,23.09.15,78936,78951,78954,78951,68779,2793,1,1,1,KLUS - MSEE,92761,2450,2426,5616,5558,15
8002,61,1,23.09.15,10531,9,8,1705,20,NEUA,23.09.15,67932,67932,67956,67943,9,1821,20,OBEW,23.09.15,67998,67997,68022,68013,50857,15060,1,1,1,MUEH - SCHW,94365,2429,2442,5566,5594,-1
8003,62,1,23.09.15,10427,7,5,767,10,EINF,23.09.15,41754,41798,41778,41808,6,1000,10,GLAU,23.09.15,41832,41866,41856,41878,51179,15094,1,1,1,UAFF - SCHW,92013,2457,2454,5635,5626,34
8004,31,1,23.09.15,10403,11,23,1472,10,KUNS,23.09.15,26418,26386,26472,26411,24,2450,10,SPRE,23.09.15,26520,26500,26538,26507,49817,11819,1,1,1,SZEN - HEGI,91813,1305,2598,6131,5916,-20
8005,6,1,23.09.15,3050,1,2,2618,0,SUSE,23.09.15,34344,34362,34368,34375,3,3045,0,ZUER,23.09.15,34416,34429,34440,34433,350414,4558,1,1,1,ZOO - ENGE,103329,2567,2791,6270,6652,13
8006,17,1,23.09.15,3033,3,7,467,0,BERO,23.09.15,23064,23093,23094,23103,8,857,0,FWEG,23.09.15,23118,23146,23142,23157,351956,4373,1,1,1,WERD - GESS,104535,2645,2750,6043,6547,28
8007,69,2,23.09.15,10535,4,1,1643,20,MIBU,23.09.15,28260,28277,28260,28278,2,564,21,BUCH,23.09.15,28392,28402,28440,28419,435123,9887,2,1,2,MIBU - ETHH,106272,1504,1309,3327,2855,10
